Date,Transaction,Name,Memo,Amount
2023-06-09,DEBIT,DEBIT PURCHASE -VISA PAPA MURPHY'S ORolo.com     OR,Download from usbank.com.0857,-14.5
2023-06-09,DEBIT,DEBIT PURCHASE -VISA PANDA EXPRESS #1HILLSBORO   OR,Download from usbank.com.3650,-14.15
2023-06-09,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-40.86
2023-06-09,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-119.4
2023-06-12,DEBIT,CUSTOMER WITHDRAWAL,Download from usbank.com.,-1310.0
2023-06-12,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0482BEAVERTON   OR,Download from usbank.com.3650,-11.98
2023-06-12,DEBIT,DEBIT PURCHASE -VISA CITY OF PORT SERPORTLAND    OR,Download from usbank.com.3650,-12.0
2023-06-12,DEBIT,DEBIT PURCHASE -VISA TST* VICTORICO MHILLSBORO   OR,Download from usbank.com.3650,-6.49
2023-06-12,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-9.99
2023-06-12,DEBIT,RECURRING DEBIT PURCHASE CHATGPT SUBSCRIPOPENAI.COM  CA,Download from usbank.com.3650,-20.0
2023-06-12,DEBIT,DEBIT PURCHASE -VISA NESPRESSO USA INWilmington  DE,Download from usbank.com.3650,-29.4
2023-06-12,DEBIT,DEBIT PURCHASE -VISA ARCO#06501AKEM PBEAVERTON   OR,Download from usbank.com.3650,-40.0
2023-06-12,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0482BEAVERTON   OR,Download from usbank.com.3650,-16.28
2023-06-12,DEBIT,DEBIT PURCHASE -VISA BASKIN #[ANONYMIZED]  LAKE OSWEGO OR,Download from usbank.com.3650,-11.74
2023-06-12,DEBIT,DEBIT PURCHASE -VISA CAB STORE TUALATTUALATIN    OR,Download from usbank.com.0857,-108.0
2023-06-12,DEBIT,WEB AUTHORIZED PMT YARDI SERVICECHG,Download from usbank.com.,-0.95
2023-06-12,DEBIT,WEB AUTHORIZED PMT PAYMENT FOR AMZ,Download from usbank.com.,-90.0
2023-06-12,DEBIT,WEB AUTHORIZED PMT Randall Realty C,Download from usbank.com.,-1977.0
2023-06-13,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR 503-403-8717OR,Download from usbank.com.0857,-69.0
2023-06-13,DEBIT,DEBIT PURCHASE -VISA CAFE YUMM - 1000LAKE OSWEGO OR,Download from usbank.com.3650,-37.5
2023-06-13,DEBIT,DEBIT PURCHASE -VISA SQ *KICK PERFORMPortland    OR,Download from usbank.com.3650,-100.0
2023-06-13,DEBIT,DEBIT PURCHASE -VISA POKE BAR PORTLANPORTLAND    OR,Download from usbank.com.3650,-17.54
2023-06-13,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-49.99
2023-06-13,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-52.24
2023-06-14,DEBIT,DEBIT PURCHASE -VISA 24 Hour Fitness 800-[ANONYMIZED] CA,Download from usbank.com.0857,-49.99
2023-06-14,DEBIT,DEBIT PURCHASE -VISA SQ *BARBERSHOP  BEAVERTON   OR,Download from usbank.com.3650,-35.0
2023-06-15,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,1976.69
2023-06-15,DEBIT,MOBILE BANKING TRANSFER WITHDRAWAL [ANONYMIZED],Download from usbank.com.,-18.0
2023-06-15,DEBIT,DEBIT PURCHASE -VISA TST* VICTORICO MHILLSBORO   OR,Download from usbank.com.3650,-6.99
2023-06-16,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-2.99
2023-06-16,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.3650,-6.45
2023-06-16,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*EI7Amzn.com/bilWA,Download from usbank.com.3650,-128.69
2023-06-16,DEBIT,ELECTRONIC WITHDRAWAL COMCAST [ANONYMIZED],Download from usbank.com.,-108.0
2023-06-16,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-233.75
2023-06-20,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,50.0
2023-06-20,DEBIT,DEBIT PURCHASE -VISA AMERICAN MARKET SALEM       OR,Download from usbank.com.3650,-11.77
2023-06-20,DEBIT,DEBIT PURCHASE -VISA APPLE CASH      1INFINITELOOCA,Download from usbank.com.3650,-150.0
2023-06-20,DEBIT,DEBIT PURCHASE -VISA APPLE CASH      1INFINITELOOCA,Download from usbank.com.3650,-350.0
2023-06-20,DEBIT,DEBIT PURCHASE -VISA OPENAI          OPENAI.COM  CA,Download from usbank.com.3650,-15.0
2023-06-20,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*U70Amzn.com/bilWA,Download from usbank.com.3650,-46.99
2023-06-20,DEBIT,DEBIT PURCHASE -VISA ONAIRPARKING.COMHTTPSWWW.ONACA,Download from usbank.com.3650,-36.89
2023-06-20,DEBIT,DEBIT PURCHASE -VISA SQ *THE DOT     Salem       OR,Download from usbank.com.3650,-4.7
2023-06-20,DEBIT,DEBIT PURCHASE -VISA Amazon.com*FK1K9Amzn.com/bilWA,Download from usbank.com.3650,-17.05
2023-06-20,DEBIT,DEBIT PURCHASE -VISA TIL*TP BENTLEYS SALEM       OR,Download from usbank.com.3650,-13.2
2023-06-20,DEBIT,DEBIT PURCHASE -VISA 7-ELEVEN [ANONYMIZED]  KEIZER      OR,Download from usbank.com.3650,-40.63
2023-06-20,DEBIT,DEBIT PURCHASE -VISA CAPERS CAFE ET L503-[ANONYMIZED] OR,Download from usbank.com.3650,-48.11
2023-06-20,DEBIT,DEBIT PURCHASE -VISA HUDSON ST [ANONYMIZED]  SEATTLE     WA,Download from usbank.com.3650,-13.07
2023-06-20,DEBIT,RECURRING DEBIT PURCHASE Spotify USA     877-[ANONYMIZED] NY,Download from usbank.com.3650,-9.99
2023-06-20,DEBIT,DEBIT PURCHASE -VISA SNACK SODA VENDISEATAC      WA,Download from usbank.com.3650,-2.65
2023-06-20,DEBIT,DEBIT PURCHASE -VISA CAFFE D'ARTE    SEATTLE     WA,Download from usbank.com.3650,-3.54
2023-06-20,DEBIT,DEBIT PURCHASE -VISA CAFFE D'ARTE    SEATTLE     WA,Download from usbank.com.3650,-8.99
2023-06-20,DEBIT,DEBIT PURCHASE ONE STOP        QUINCY      CA,Download from usbank.com.3650,-4.44
2023-06-20,DEBIT,DEBIT PURCHASE ONE STOP        QUINCY      CA,Download from usbank.com.3650,-2.69
2023-06-20,DEBIT,RECURRING DEBIT PURCHASE Amazon Prime*ZH6Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-06-20,DEBIT,DEBIT PURCHASE -VISA TST* Grizzly BitTaylorsvilleCA,Download from usbank.com.3650,-36.47
2023-06-20,DEBIT,DEBIT PURCHASE -VISA Store           Reno-Tahoe INV,Download from usbank.com.3650,-13.44
2023-06-21,DEBIT,DEBIT PURCHASE -VISA CAPERS CAFE ET L503-[ANONYMIZED] OR,Download from usbank.com.3650,-5.77
2023-06-21,DEBIT,DEBIT PURCHASE -VISA SP RECREATION SWHTTPSRECREATWA,Download from usbank.com.3650,-52.0
2023-06-21,DEBIT,DEBIT PURCHASE -VISA SP RECREATION SWHTTPSRECREATWA,Download from usbank.com.3650,-28.0
2023-06-21,DEBIT,WEB AUTHORIZED PMT Synchrony Bank,Download from usbank.com.,-125.0
2023-06-22,CREDIT,ELECTRONIC DEPOSIT PREMERE REHAB LL,Download from usbank.com.,1343.26
2023-06-22,DEBIT,DEBIT PURCHASE -VISA Afterpay        afterpay.comCA,Download from usbank.com.3650,-22.5
2023-06-22,DEBIT,DEBIT PURCHASE -VISA COURSRA9YPVWM07V650-963-9884CA,Download from usbank.com.0857,-49.0
2023-06-22,DEBIT,DEBIT PURCHASE -VISA COURSRAUIUC0ENOY650-963-9884CA,Download from usbank.com.3650,-49.0
2023-06-23,CREDIT,DEBIT PURCHASE RET - VISA SP RECREATION SWHTTPSRECREATWA,Download from usbank.com.3650,8.0
2023-06-23,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-6.49
2023-06-23,DEBIT,DEBIT PURCHASE -VISA SQ *EPILOGUE    Salem       OR,Download from usbank.com.3650,-20.0
2023-06-23,DEBIT,RECURRING DEBIT PURCHASE Disney Plus     888-[ANONYMIZED] CA,Download from usbank.com.3650,-12.99
2023-06-26,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-2.59
2023-06-26,DEBIT,DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-15.99
2023-06-26,DEBIT,DEBIT PURCHASE -VISA SQ *THE DOT     Salem       OR,Download from usbank.com.3650,-9.43
2023-06-26,DEBIT,DEBIT PURCHASE -VISA Prime Video *S87888-802-3080WA,Download from usbank.com.3650,-3.99
2023-06-26,DEBIT,DEBIT PURCHASE -VISA ARCO#06501AKEM PBEAVERTON   OR,Download from usbank.com.3650,-40.0
2023-06-26,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 877-233-8552CA,Download from usbank.com.3650,-85.0
2023-06-26,DEBIT,DEBIT PURCHASE -VISA TAUERIA LOS PANDSALEM       OR,Download from usbank.com.3650,-17.25
2023-06-26,DEBIT,DEBIT PURCHASE -VISA OR PARKS SILVER SUBLIMITY   OR,Download from usbank.com.3650,-5.0
2023-06-26,DEBIT,DEBIT PURCHASE FRED-MEYE FRED MBEAVERTON   OR,Download from usbank.com.3650,-59.44
2023-06-26,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-844.69
2023-06-27,DEBIT,RECURRING DEBIT PURCHASE GOOGLE *Google Sg.co/helppayCA,Download from usbank.com.3650,-1.99
2023-06-28,DEBIT,DEBIT PURCHASE -VISA Amazon.com*PQ8QZAmzn.com/bilWA,Download from usbank.com.3650,-14.26
2023-06-28,DEBIT,WEB AUTHORIZED PMT DISCOVER,Download from usbank.com.,-110.0
2023-06-29,DEBIT,DEBIT PURCHASE -VISA CAFE YUMM PSU REPORTLAND    OR,Download from usbank.com.3650,-12.0
2023-06-29,DEBIT,DEBIT PURCHASE -VISA 76 - UNITED PACISALEM       OR,Download from usbank.com.3650,-40.67
2023-06-29,DEBIT,DEBIT PURCHASE -VISA CHIPOTLE [ANONYMIZED]   TUALATIN    OR,Download from usbank.com.3650,-10.95
2023-06-30,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,1976.69
2023-06-30,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-6.28
2023-06-30,DEBIT,DEBIT PURCHASE -VISA SQ *BARBERSHOP  Beaverton   OR,Download from usbank.com.3650,-45.0
2023-07-03,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,522.4
2023-07-03,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,300.0
2023-07-03,DEBIT,DEBIT PURCHASE -VISA SQ *BLAZES DEN  Toppenish   WA,Download from usbank.com.3650,-25.0
2023-07-03,DEBIT,DEBIT PURCHASE -VISA SQ *PITOLUA ENA Pendleton   OR,Download from usbank.com.3650,-47.15
2023-07-03,DEBIT,DEBIT PURCHASE -VISA SQ *THE BIG SQUEPendleton   OR,Download from usbank.com.3650,-13.8
2023-07-03,DEBIT,DEBIT PURCHASE -VISA UNTITLED SPOT   SUNNYSIDE   WA,Download from usbank.com.3650,-21.74
2023-07-03,DEBIT,DEBIT PURCHASE -VISA SQ *BLAZES DEN  Pendleton   OR,Download from usbank.com.3650,-13.0
2023-07-03,DEBIT,DEBIT PURCHASE -VISA SQ *B.FISHER    Pendleton   OR,Download from usbank.com.3650,-70.0
2023-07-03,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-54.54
2023-07-03,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-167.0
2023-07-03,DEBIT,ELECTRONIC WITHDRAWAL TRAVELERS,Download from usbank.com.,-28.5
2023-07-03,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-61.53
2023-07-03,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-522.4
2023-07-05,DEBIT,DEBIT PURCHASE -VISA FAMILY FUN PLEX PENDLETON   OR,Download from usbank.com.3650,-11.55
2023-07-05,DEBIT,DEBIT PURCHASE -VISA FAMILY FUN PLEX PENDLETON   OR,Download from usbank.com.3650,-13.0
2023-07-05,DEBIT,DEBIT PURCHASE -VISA AAA OR/ID MBR DU503-222-6747OR,Download from usbank.com.3650,-6.5
2023-07-05,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE PENDLETON   OR,Download from usbank.com.3650,-8.2
2023-07-05,DEBIT,DEBIT PURCHASE -VISA SOUTHGATE SINCLAPENDLETON   OR,Download from usbank.com.3650,-43.52
2023-07-05,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0482BEAVERTON   OR,Download from usbank.com.3650,-28.26
2023-07-05,DEBIT,RECURRING DEBIT PURCHASE Afterpay        044-[ANONYMIZED] CA,Download from usbank.com.3650,-22.5
2023-07-05,DEBIT,DEBIT PURCHASE FRED-MEYER #0661HILLSBORO   OR,Download from usbank.com.3650,-13.45
2023-07-05,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0661HILLSBORO   OR,Download from usbank.com.3650,-6.99
2023-07-05,DEBIT,ELECTRONIC WITHDRAWAL Randall Realty C,Download from usbank.com.,-95.42
2023-07-05,DEBIT,WEB AUTHORIZED PMT Randall Realty C,Download from usbank.com.,-1855.0
2023-07-05,DEBIT,ELECTRONIC WITHDRAWAL YARDI SERVICECHG,Download from usbank.com.,-0.95
2023-07-05,DEBIT,WEB AUTHORIZED PMT YARDI SERVICECHG,Download from usbank.com.,-0.95
2023-07-05,DEBIT,ELECTRONIC WITHDRAWAL PORTLAND GENERAL,Download from usbank.com.,-80.96
2023-07-06,DEBIT,DEBIT PURCHASE -VISA STATE STREET ARCSALEM       OR,Download from usbank.com.3650,-41.55
2023-07-06,DEBIT,DEBIT PURCHASE STATE STREET AR SALEM       OR,Download from usbank.com.3650,-1.04
2023-07-07,CREDIT,ELECTRONIC DEPOSIT PREMERE REHAB LL,Download from usbank.com.,1290.49
2023-07-07,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-0.99
2023-07-07,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-4.78
2023-07-07,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.3650,-16.2
2023-07-07,DEBIT,DEBIT PURCHASE -VISA Amazon Prime*173Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-07-07,DEBIT,RECURRING DEBIT PURCHASE Spotify USA     877-[ANONYMIZED] NY,Download from usbank.com.3650,-15.99
2023-07-07,DEBIT,RECURRING DEBIT PURCHASE SPLICE.COM      SPLICE.COM  NY,Download from usbank.com.3650,-9.99
2023-07-07,DEBIT,DEBIT PURCHASE -VISA NESPRESSO USA INWilmington  DE,Download from usbank.com.3650,-69.6
2023-07-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,559.99
2023-07-10,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-2.59
2023-07-10,DEBIT,DEBIT PURCHASE -VISA 24 Hour Fitness 800-[ANONYMIZED] CA,Download from usbank.com.0857,-49.99
2023-07-10,DEBIT,DEBIT PURCHASE -VISA NikePOS_US      Seaside     OR,Download from usbank.com.3650,-89.99
2023-07-10,DEBIT,DEBIT PURCHASE FRED-MEYE 695 S WARRENTON   OR,Download from usbank.com.3650,-17.55
2023-07-10,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-63.75
2023-07-10,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-195.48
2023-07-10,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-238.7
2023-07-10,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-559.99
2023-07-11,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,150.0
2023-07-11,CREDIT,ATM DEPOSIT US BANK ORENCO SHILLSBORO   ORUS1,Download from usbank.com.3650,300.0
2023-07-11,DEBIT,DEBIT PURCHASE -VISA TST* VICTORICO MHILLSBORO   OR,Download from usbank.com.3650,-11.98
2023-07-11,DEBIT,WEB AUTHORIZED PMT PAYMENT FOR AMZ,Download from usbank.com.,-90.0
2023-07-11,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-558.44
2023-07-12,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-9.99
2023-07-12,DEBIT,RECURRING DEBIT PURCHASE CHATGPT SUBSCRIPOPENAI.COM  CA,Download from usbank.com.3650,-20.0
2023-07-12,DEBIT,DEBIT PURCHASE -VISA PAPA MURPHY'S ORolo.com     OR,Download from usbank.com.0857,-12.99
2023-07-13,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR 503-403-8717OR,Download from usbank.com.0857,-69.0
2023-07-13,DEBIT,DEBIT PURCHASE -VISA TST* JAMBA JUICEBEAVERTON   OR,Download from usbank.com.0857,-3.89
2023-07-13,DEBIT,DEBIT PURCHASE -VISA SERVICE FEE     FRANKLIN    TN,Download from usbank.com.3650,-2.23
2023-07-13,DEBIT,DEBIT PURCHASE -VISA WASHCO RECORDINGHILLSBORO   OR,Download from usbank.com.3650,-91.0
2023-07-14,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,1976.87
2023-07-14,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*N82Amzn.com/bilWA,Download from usbank.com.3650,-8.08
2023-07-14,DEBIT,DEBIT PURCHASE -VISA LAUREL PARC AL APORTLAND    OR,Download from usbank.com.0857,-6.0
2023-07-14,DEBIT,DEBIT PURCHASE -VISA SQ *THE DOT     Salem       OR,Download from usbank.com.3650,-4.73
2023-07-14,DEBIT,DEBIT PURCHASE -VISA SALEM PARKS AND 503-[ANONYMIZED] OR,Download from usbank.com.0857,-216.0
2023-07-17,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0482BEAVERTON   OR,Download from usbank.com.3650,-23.95
2023-07-17,DEBIT,DEBIT PURCHASE -VISA TST* VICTORICO MHILLSBORO   OR,Download from usbank.com.3650,-15.68
2023-07-17,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-2.59
2023-07-17,DEBIT,DEBIT PURCHASE -VISA SQ *THE DOT     Salem       OR,Download from usbank.com.3650,-4.5
2023-07-17,DEBIT,DEBIT PURCHASE -VISA LAUREL PARC AL APORTLAND    OR,Download from usbank.com.0857,-6.0
2023-07-17,DEBIT,DEBIT PURCHASE -VISA AMAZON.COM*TI7YNAMZN.COM/BILWA,Download from usbank.com.3650,-13.32
2023-07-17,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-2.99
2023-07-17,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-4.79
2023-07-17,DEBIT,DEBIT PURCHASE -VISA FAMILY FOCUS EYE503-585-6700OR,Download from usbank.com.0857,-72.0
2023-07-17,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0482BEAVERTON   OR,Download from usbank.com.3650,-72.96
2023-07-17,DEBIT,DEBIT PURCHASE -VISA OSSIES SURF SHOP541-[ANONYMIZED] OR,Download from usbank.com.3650,-50.0
2023-07-17,DEBIT,DEBIT PURCHASE OTIS MARKET LLC OTIS        OR,Download from usbank.com.3650,-2.99
2023-07-17,DEBIT,DEBIT PURCHASE -VISA TST* Clearwater Newport     OR,Download from usbank.com.3650,-142.0
2023-07-17,DEBIT,DEBIT PURCHASE -VISA AIRGARAGE PARKINHTTPSAIRGARACA,Download from usbank.com.3650,-8.7
2023-07-17,DEBIT,DEBIT PURCHASE -VISA PP*6DUTCHBROSC  CORVALLIS   OR,Download from usbank.com.3650,-2.75
2023-07-17,DEBIT,DEBIT PURCHASE FRED-MEYE FRED MBEAVERTON   OR,Download from usbank.com.3650,-39.99
2023-07-17,DEBIT,DEBIT PURCHASE FRED-MEYE FRED MBEAVERTON   OR,Download from usbank.com.3650,-32.16
2023-07-17,DEBIT,ELECTRONIC WITHDRAWAL COMCAST [ANONYMIZED],Download from usbank.com.,-108.0
2023-07-18,DEBIT,WEB AUTHORIZED PMT Synchrony Bank,Download from usbank.com.,-125.0
2023-07-18,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-156.4
2023-07-19,DEBIT,DEBIT PURCHASE -VISA 24 HOUR FITNESS BEAVERTON   OR,Download from usbank.com.3650,-10.0
2023-07-19,DEBIT,DEBIT PURCHASE -VISA CAFE YUMM PSU REPORTLAND    OR,Download from usbank.com.3650,-19.55
2023-07-19,DEBIT,RECURRING DEBIT PURCHASE Afterpay        044-[ANONYMIZED] CA,Download from usbank.com.3650,-22.5
2023-07-19,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*JO0Amzn.com/bilWA,Download from usbank.com.3650,-16.98
2023-07-19,DEBIT,DEBIT PURCHASE -VISA LAUREL PARC AL APORTLAND    OR,Download from usbank.com.0857,-6.0
2023-07-19,DEBIT,DEBIT PURCHASE -VISA SQ *BARBERSHOP  BEAVERTON   OR,Download from usbank.com.3650,-40.0
2023-07-19,DEBIT,RECURRING DEBIT PURCHASE Amazon Prime*FF3Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-07-19,DEBIT,DEBIT PURCHASE -VISA PAPA MURPHY'S ORolo.com     OR,Download from usbank.com.0857,-14.94
2023-07-20,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*H93Amzn.com/bilWA,Download from usbank.com.3650,-21.59
2023-07-20,DEBIT,DEBIT PURCHASE -VISA TST* JAMBA JUICEBEAVERTON   OR,Download from usbank.com.3650,-7.14
2023-07-20,DEBIT,DEBIT PURCHASE -VISA CAFE YUMM PSU REPORTLAND    OR,Download from usbank.com.3650,-15.95
2023-07-20,DEBIT,DEBIT PURCHASE -VISA SQ *AKAI RAMEN &Salem       OR,Download from usbank.com.3650,-22.42
2023-07-20,DEBIT,DEBIT PURCHASE -VISA SQ *CHUBBY BAO HSalem       OR,Download from usbank.com.3650,-22.71
2023-07-21,CREDIT,ELECTRONIC DEPOSIT PREMERE REHAB LL,Download from usbank.com.,1141.6
2023-07-21,DEBIT,MOBILE BANKING TRANSFER WITHDRAWAL [ANONYMIZED],Download from usbank.com.,-271.0
2023-07-21,DEBIT,DEBIT PURCHASE -VISA SHELL OIL 574431BEAVERTON   OR,Download from usbank.com.3650,-45.63
2023-07-21,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-4.99
2023-07-21,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-6.39
2023-07-21,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SHERWOOD    OR,Download from usbank.com.0857,-5.75
2023-07-21,DEBIT,DEBIT PURCHASE -VISA TST* JAMBA JUICETUALATIN    OR,Download from usbank.com.3650,-8.24
2023-07-21,DEBIT,DEBIT PURCHASE -VISA PAR*FIVE GUYS - TUALATIN    OR,Download from usbank.com.0857,-17.89
2023-07-21,DEBIT,DEBIT PURCHASE -VISA PY *Sunset Mini Beaverton   OR,Download from usbank.com.3650,-12.0
2023-07-21,DEBIT,DEBIT PURCHASE -VISA ROXYS ISLAND GRIBEAVERTON   OR,Download from usbank.com.3650,-33.93
2023-07-24,DEBIT,MOBILE BANKING TRANSFER WITHDRAWAL [ANONYMIZED],Download from usbank.com.,-53.99
2023-07-24,DEBIT,DEBIT PURCHASE -VISA U-HAUL STORAGE OBEAVERTON   OR,Download from usbank.com.3650,-51.2
2023-07-24,DEBIT,RECURRING DEBIT PURCHASE COURSRA9YPVWM07V650-963-9884CA,Download from usbank.com.0857,-49.0
2023-07-24,DEBIT,RECURRING DEBIT PURCHASE COURSRAUIUC0ENOY650-963-9884CA,Download from usbank.com.3650,-49.0
2023-07-24,DEBIT,DEBIT PURCHASE -VISA LAUREL PARC AL APORTLAND    OR,Download from usbank.com.0857,-6.0
2023-07-24,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE PORTLAND    OR,Download from usbank.com.3650,-6.45
2023-07-24,DEBIT,DEBIT PURCHASE -VISA USPS CHANGE OF A800-238-3150TN,Download from usbank.com.0857,-1.1
2023-07-24,DEBIT,DEBIT PURCHASE -VISA SQ *PRINCE COFFEPortland    OR,Download from usbank.com.0857,-14.4
2023-07-24,DEBIT,DEBIT PURCHASE PILOT FLYING J #AURORA      OR,Download from usbank.com.3650,-4.19
2023-07-24,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACE BY PORTLAND    OR,Download from usbank.com.3650,-45.0
2023-07-24,DEBIT,DEBIT PURCHASE WHITE HOUSE BLK TIGARD      OR,Download from usbank.com.3650,-35.99
2023-07-24,DEBIT,DEBIT PURCHASE NORDSTROM #[ANONYMIZED] TIGARD      OR,Download from usbank.com.3650,-55.3
2023-07-24,DEBIT,DEBIT PURCHASE -VISA WETZEL'S PRETZELTIGARD      OR,Download from usbank.com.3650,-15.18
2023-07-24,DEBIT,DEBIT PURCHASE -VISA SEES CANDY [ANONYMIZED] PORTLAND    OR,Download from usbank.com.3650,-6.88
2023-07-24,DEBIT,DEBIT PURCHASE -VISA H&M0220         PORTLAND    OR,Download from usbank.com.3650,-125.96
2023-07-24,DEBIT,DEBIT PURCHASE -VISA CENTURY THEATRESBEAVERTON   OR,Download from usbank.com.3650,-12.65
2023-07-24,DEBIT,RECURRING DEBIT PURCHASE Disney Plus     888-[ANONYMIZED] CA,Download from usbank.com.3650,-12.99
2023-07-24,DEBIT,DEBIT PURCHASE -VISA PAR*FOGO PORTLANPORTLAND    OR,Download from usbank.com.3650,-32.0
2023-07-24,DEBIT,DEBIT PURCHASE -VISA PAR*FOGO PORTLANPORTLAND    OR,Download from usbank.com.3650,-160.0
2023-07-24,DEBIT,DEBIT PURCHASE -VISA POWER & LIGHT   PORTLAND    OR,Download from usbank.com.3650,-8.0
2023-07-24,DEBIT,DEBIT PURCHASE -VISA VENMO*          Visa Direct NY,Download from usbank.com.3650,-55.0
2023-07-24,DEBIT,DEBIT PURCHASE PAPA MURPHY'S O BEAVERTON   OR,Download from usbank.com.3650,-14.7
2023-07-24,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-328.0
2023-07-24,DEBIT,WEB AUTHORIZED PMT Synchrony Bank,Download from usbank.com.,-463.99
2023-07-25,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,214.14
2023-07-25,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,1000.0
